Date,V1,V2,S1,S2,S3,S4,S5
2021/05/27 11:16:28,-2.120447,-19.11333,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:29,1.243601,-26.4151,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:29,9.870809,-23.84077,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:29,-2.494853,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:29,-5.506796,-4.948882,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:29,30,-30,1.1,1.1,0.08238842,0.8,0.8
2021/05/27 11:16:29,30,-21.95205,1.1,1.1,0.1510968,0.159772,0.8
2021/05/27 11:16:30,24.69204,30,1.1,1.1,0.8,0.2037845,0.1980858
2021/05/27 11:16:30,-30,19.93865,1.1,1.1,0.8,0.8,0.2061877
2021/05/27 11:16:30,-0.210553,-22.9008,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:30,10.74339,-6.825926,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:30,6.362103,-10.6694,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:30,-5.563584,-24.3259,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:30,-9.815958,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:30,3.617311,-10.82744,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:30,-13.52027,-3.246635,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:30,6.368202,3.601978,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:31,11.48289,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:31,24.81732,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:31,4.959732,-16.34486,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:31,27.38468,-14.23754,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:31,4.290093,-2.650419,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:31,-14.78275,-21.02839,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:31,1.409211,-4.233023,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:31,1.409211,-4.233023,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:31,14.21249,-14.03014,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:31,5.931884,-20.79213,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:31,-3.476458,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:32,3.489285,-3.219836,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:32,-23.63415,-15.85709,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:32,-21.63146,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:32,-6.966277,-20.2956,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:32,-7.495981,-5.119971,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:32,8.289279,-23.67328,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:32,0.1967758,-11.91266,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:32,0.1967758,-11.91266,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:32,1.780229,-23.8643,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:32,-7.085462,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:32,-7.948678,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:33,11.87004,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:33,6.514392,-1.918846,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:33,7.341443,-18.64578,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:33,-4.649691,-12.3643,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:33,0.713626,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:33,8.598347,-10.68349,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:33,-0.9208092,-7.369764,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:33,28.85255,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:33,-20.43587,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:33,-20.43587,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:33,-3.960018,-14.39995,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:34,-1.396326,-13.2906,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:34,6.095424,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:34,-6.634272,-14.52858,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:34,-18.78277,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:34,2.800877,-22.25171,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:34,-5.553178,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:34,10.52655,-11.92351,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:34,11.07867,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:34,-19.23172,17.3935,1.1,1.1,0.8,0.8,0.04813404
2021/05/27 11:16:34,-19.23172,17.3935,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:34,-0.9188197,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:35,26.60017,-11.88509,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:35,-12.60334,30,1.1,1.1,0.8,0.8,0.1317932
2021/05/27 11:16:35,4.430938,-9.467715,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:35,8.506205,-11.96013,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:35,11.02855,-23.53376,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:35,9.184194,-23.13584,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:35,0.04882947,-21.20554,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:35,30,-5.965868,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:35,4.882127,-27.83956,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:35,-2.32067,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:35,2.75423,-22.06705,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:36,2.75423,-22.06705,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:36,-17.40775,-5.401995,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:36,-22.5764,-23.92033,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:36,6.764929,-27.18108,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:36,13.6719,-13.6809,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:36,-6.040478,-17.80243,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:36,22.25677,-9.066077,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:36,8.288901,-20.67041,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:36,15.26748,0.821147,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:36,-15.67426,-22.32163,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:36,-5.585988,10.06522,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:37,-5.585988,10.06522,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:37,-1.256801,-10.08307,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:37,-1.353037,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:37,11.38405,-21.11149,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:37,9.63046,-21.96858,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:37,0.6758573,-23.94551,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:37,15.59599,-28.86292,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:37,13.53381,-19.31071,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:37,18.90771,-12.30655,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:37,5.313874,-5.694829,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:37,0.7033182,-21.12488,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:38,0.7033182,-21.12488,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:38,-20.86637,-29.29263,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:38,-2.103976,-23.61569,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:38,9.826738,-4.829929,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:38,-18.02089,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:38,9.672064,-0.2862167,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:38,18.97754,-16.96435,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:38,15.47254,-15.37616,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:38,-14.80103,-14.69517,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:38,-28.85523,-21.37365,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:38,14.23398,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:39,-15.79093,-26.74579,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:39,-15.79093,-26.74579,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:39,11.99423,-23.59569,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:39,-0.1724488,-21.44806,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:39,11.67562,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:39,-12.57739,-29.64653,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:39,1.932205,-19.37111,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:39,-1.350513,-15.16325,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:39,20.63941,-16.04299,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:39,2.629274,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:39,-5.401561,-17.35062,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:40,-5.401561,-17.35062,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:40,-24.26077,-5.397495,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:40,-5.320021,-13.6415,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:40,-0.4380711,-19.96994,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:40,-15.28508,-28.92824,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:40,-12.75734,-9.557611,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:40,21.74231,-22.44186,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:40,6.450903,-14.64068,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:40,-4.44922,-26.95079,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:40,-2.684426,-20.54942,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:40,14.60912,-17.11869,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:41,10.44082,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:41,2.419789,-20.31378,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:41,2.419789,-20.31378,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:41,-12.43529,-20.23478,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:41,-9.593913,-9.499113,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:41,1.571505,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:41,13.6404,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:41,-10.43936,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:41,15.67585,-10.16276,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:41,-10.31062,3.748913,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:42,11.03621,-16.82981,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:42,-22.772,-17.94012,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:42,-8.888072,-2.00037,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:42,-2.097339,-19.72801,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:42,-2.097339,-19.72801,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:42,3.334934,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:42,-6.087111,-21.96287,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:42,-5.611778,-16.05932,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:42,7.467555,-24.67887,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:42,16.12971,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:42,2.530791,-20.09406,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:43,-11.29633,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:43,9.577456,3.351169,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:43,-3.424054,-10.72943,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:43,-0.102123,-27.20982,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:43,-0.102123,-27.20982,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:43,-14.22304,-20.64925,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:43,23.89784,-1.552632,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:43,10.19052,-9.259055,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:43,-7.280092,-9.485545,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:43,-5.690107,-8.990856,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:43,-16.53249,1.634767,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:44,-0.3396404,-25.66182,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:44,30,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:44,16.77102,-9.771402,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:44,-11.18351,-23.87377,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:44,-11.18351,-23.87377,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:44,7.356081,-22.38243,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:16:44,-17.5228,-26.29892,1.1,1.1,0.8,0.8,0.8
