Date,V1,V2,S1,S2,S3,S4,S5
10/05/2021 02:30:18,23.94705,30,1.1,1.1,0.0462124,0.8,0.8
10/05/2021 02:30:19,21.14244,30,1.1,1.1,0.04593017,0.06979437,0.8
10/05/2021 02:30:20,15.24353,25.60671,1.1,1.1,0.04582536,0.05629832,0.8
10/05/2021 02:30:21,17.87378,-4.222697,1.1,1.1,0.0468481,0.8,0.8
10/05/2021 02:30:22,30,-12.67245,1.1,1.1,0.04441544,0.8,0.8
10/05/2021 02:30:23,9.019414,30,1.1,1.1,0.04759029,0.1114043,0.8
10/05/2021 02:30:24,29.25887,-18.90237,1.1,1.1,0.03967926,0.8,0.8
10/05/2021 02:30:25,11.55732,26.70325,1.1,1.1,0.04556576,0.05379482,0.8
10/05/2021 02:30:26,0.9973574,30,1.1,1.1,0.04769632,0.08910596,0.8
10/05/2021 02:30:27,29.25579,6.586261,1.1,1.1,0.04668718,0.07829629,0.8
10/05/2021 02:30:28,11.75261,30,1.1,1.1,0.0474603,0.07971106,0.8
10/05/2021 02:30:29,30,30,1.1,1.1,0.04638789,0.05874821,0.8
10/05/2021 02:30:30,30,-15.56211,1.1,1.1,0.04943578,0.8,0.8
10/05/2021 02:30:31,17.80459,30,1.1,1.1,0.047787,0.07307722,0.8
10/05/2021 02:30:32,30,-15.49957,1.1,1.1,0.04477057,0.8,0.8
10/05/2021 02:30:33,11.3833,29.33749,1.1,1.1,0.04657471,0.08180874,0.8
10/05/2021 02:30:34,13.75965,30,1.1,1.1,0.04475639,0.05603649,0.8
10/05/2021 02:30:35,13.74461,30,1.1,1.1,0.04495566,0.8,0.8
10/05/2021 02:30:36,19.13433,30,1.1,1.1,0.04627757,0.06731423,0.8
10/05/2021 02:30:37,27.14674,30,1.1,1.1,0.0451882,0.09160804,0.8
10/05/2021 02:30:38,7.457513,30,1.1,1.1,0.04690339,0.0644846,0.8
10/05/2021 02:30:39,25.33843,30,1.1,1.1,0.04451951,0.8,0.8
10/05/2021 02:30:40,13.44646,30,1.1,1.1,0.04608931,0.04552535,0.8
10/05/2021 02:30:41,22.90238,30,1.1,1.1,0.04598907,0.06107032,0.8
10/05/2021 02:30:42,11.17714,30,1.1,1.1,0.047699,0.06563521,0.8
10/05/2021 02:30:43,18.85397,30,1.1,1.1,0.04959348,0.06394892,0.8
10/05/2021 02:30:44,8.921144,30,1.1,1.1,0.04570545,0.03856608,0.8
10/05/2021 02:30:45,17.17472,30,1.1,1.1,0.04494176,0.03797877,0.8
10/05/2021 02:30:46,3.476256,30,1.1,1.1,0.0471605,0.05368103,0.8
10/05/2021 02:30:47,16.84294,23.4072,1.1,1.1,0.04596914,0.8,0.8
10/05/2021 02:30:48,26.33012,30,1.1,1.1,0.04767786,0.08606337,0.8
10/05/2021 02:30:49,21.46117,30,1.1,1.1,0.04592123,0.08208712,0.8
10/05/2021 02:30:50,21.29763,30,1.1,1.1,0.0467621,0.04148254,0.8
10/05/2021 02:30:51,12.65303,30,1.1,1.1,0.04663861,0.09029816,0.8
10/05/2021 02:30:52,5.403763,21.83497,1.1,1.1,0.04570097,0.04230142,0.8
10/05/2021 02:30:53,14.88634,30,1.1,1.1,0.04787911,0.08014672,0.8
10/05/2021 02:30:54,25.57892,30,1.1,1.1,0.04644458,0.03988057,0.8
10/05/2021 02:30:55,27.47231,-10.90818,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:30:56,3.365839,-9.755952,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:30:57,22.99024,-16.75029,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:30:58,27.97005,-3.725488,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:30:59,2.634994,10.46372,1.1,1.1,0.8,0.4462517,0.8
