Date,WinRobotSumoWL80SD12FOV,WinRobotSumoWL200SD30FOV
2021/06/13 07:07:32,1,0
2021/06/13 07:07:39,1,0
2021/06/13 07:07:44,1,0
2021/06/13 07:07:50,1,0
2021/06/13 07:08:03,0,1
2021/06/13 07:08:04,1,0
2021/06/13 07:08:04,1,0
2021/06/13 07:08:04,1,0
2021/06/13 07:08:09,1,0
2021/06/13 07:08:10,1,0
2021/06/13 07:08:10,1,0
2021/06/13 07:08:13,1,0
2021/06/13 07:08:18,1,0
2021/06/13 07:08:22,1,0
2021/06/13 07:08:23,1,0
2021/06/13 07:08:26,1,0
2021/06/13 07:08:27,1,0
2021/06/13 07:08:29,0,1
2021/06/13 07:08:32,0,1
2021/06/13 07:08:42,1,0
2021/06/13 07:08:43,0,1
2021/06/13 07:08:43,0,1
2021/06/13 07:08:50,1,0
2021/06/13 07:08:57,0,1
2021/06/13 07:09:12,0,1
2021/06/13 07:09:14,0,1
2021/06/13 07:09:20,1,0
2021/06/13 07:09:22,1,0
2021/06/13 07:09:28,1,0
2021/06/13 07:09:37,1,0
2021/06/13 07:09:51,1,0
2021/06/13 07:10:07,1,0
2021/06/13 07:10:13,1,0
2021/06/13 07:10:14,1,0
2021/06/13 07:10:21,1,0
2021/06/13 07:10:25,1,0
2021/06/13 07:10:33,1,0
2021/06/13 07:10:57,1,0
2021/06/13 07:11:02,0,1
2021/06/13 07:11:03,1,0
2021/06/13 07:11:06,0,1
2021/06/13 07:11:25,1,0
2021/06/13 07:11:25,0,1
2021/06/13 07:11:42,1,0
2021/06/13 07:11:47,0,1
2021/06/13 07:11:47,1,0
2021/06/13 07:11:52,0,1
2021/06/13 07:11:58,1,0
2021/06/13 07:12:02,1,0
2021/06/13 07:12:04,0,1
2021/06/13 07:12:06,1,0
2021/06/13 07:12:10,1,0
2021/06/13 07:12:20,0,1
2021/06/13 07:12:26,0,1
2021/06/13 07:12:27,1,0
2021/06/13 07:12:51,0,1
2021/06/13 07:12:53,1,0
2021/06/13 07:13:01,0,1
2021/06/13 07:13:07,0,1
2021/06/13 07:13:15,0,1
2021/06/13 07:13:25,0,1
2021/06/13 07:13:29,0,1
2021/06/13 07:13:37,0,1
2021/06/13 07:13:39,0,1
2021/06/13 07:13:43,1,0
2021/06/13 07:13:49,1,0
2021/06/13 07:13:54,1,0
2021/06/13 07:14:01,1,0
2021/06/13 07:14:07,0,1
2021/06/13 07:14:11,1,0
2021/06/13 07:14:16,1,0
2021/06/13 07:14:18,0,1
2021/06/13 07:14:21,0,1
2021/06/13 07:14:28,1,0
2021/06/13 07:14:29,1,0
2021/06/13 07:14:35,1,0
2021/06/13 07:14:45,1,0
2021/06/13 07:14:52,1,0
2021/06/13 07:14:57,0,1
2021/06/13 07:14:58,0,1
2021/06/13 07:15:05,0,1
2021/06/13 07:15:07,1,0
2021/06/13 07:15:09,0,1
2021/06/13 07:15:11,0,1
2021/06/13 07:15:18,1,0
2021/06/13 07:15:26,0,1
2021/06/13 07:15:28,0,1
2021/06/13 07:15:34,0,1
2021/06/13 07:15:38,0,1
2021/06/13 07:15:42,1,0
2021/06/13 07:15:45,1,0
2021/06/13 07:15:50,0,1
2021/06/13 07:15:51,1,0
2021/06/13 07:15:51,1,0
2021/06/13 07:15:51,1,0
2021/06/13 07:15:51,1,0
2021/06/13 07:15:51,0,1
2021/06/13 07:15:54,1,0
2021/06/13 07:16:02,1,0
2021/06/13 07:16:06,1,0
2021/06/13 07:16:11,1,0
2021/06/13 07:16:13,1,0
2021/06/13 07:16:28,1,0
2021/06/13 07:16:30,1,0
2021/06/13 07:16:42,1,0
2021/06/13 07:16:47,0,1
2021/06/13 07:16:47,0,1
2021/06/13 07:17:04,0,1
2021/06/13 07:17:15,1,0
2021/06/13 07:17:16,0,1
2021/06/13 07:17:19,0,1
2021/06/13 07:17:23,1,0
2021/06/13 07:17:23,1,0
2021/06/13 07:17:26,1,0
2021/06/13 07:17:27,1,0
2021/06/13 07:17:35,0,1
2021/06/13 07:17:36,1,0
2021/06/13 07:17:39,0,1
2021/06/13 07:17:51,0,1
2021/06/13 07:17:59,1,0
2021/06/13 07:18:00,0,1
2021/06/13 07:18:02,0,1
2021/06/13 07:18:06,1,0
2021/06/13 07:18:08,1,0
2021/06/13 07:18:08,1,0
2021/06/13 07:18:15,1,0
2021/06/13 07:18:30,1,0
2021/06/13 07:18:35,0,1
2021/06/13 07:18:40,1,0
2021/06/13 07:18:51,0,1
2021/06/13 07:18:52,1,0
2021/06/13 07:18:52,1,0
2021/06/13 07:19:04,1,0
2021/06/13 07:19:12,1,0
2021/06/13 07:19:14,1,0
2021/06/13 07:19:14,0,1
2021/06/13 07:19:17,0,1
2021/06/13 07:19:19,1,0
2021/06/13 07:19:22,1,0
2021/06/13 07:19:25,1,0
2021/06/13 07:19:27,1,0
2021/06/13 07:19:37,0,1
2021/06/13 07:19:39,1,0
2021/06/13 07:19:48,1,0
2021/06/13 07:20:05,0,1
2021/06/13 07:20:09,0,1
2021/06/13 07:20:16,1,0
2021/06/13 07:20:21,1,0
2021/06/13 07:20:22,1,0
2021/06/13 07:20:33,1,0
2021/06/13 07:20:40,1,0
2021/06/13 07:20:59,0,1
2021/06/13 07:21:28,0,1
2021/06/13 07:21:32,1,0
2021/06/13 07:21:37,0,1
2021/06/13 07:21:40,0,1
2021/06/13 07:21:47,1,0
2021/06/13 07:21:51,1,0
2021/06/13 07:21:54,1,0
2021/06/13 07:21:56,1,0
2021/06/13 07:22:04,1,0
2021/06/13 07:22:19,0,1
2021/06/13 07:22:27,0,1
2021/06/13 07:22:34,1,0
2021/06/13 07:22:35,0,1
2021/06/13 07:22:52,0,1
2021/06/13 07:22:54,1,0
2021/06/13 07:23:01,0,1
2021/06/13 07:23:10,0,1
2021/06/13 07:23:15,1,0
2021/06/13 07:23:19,1,0
2021/06/13 07:23:21,1,0
2021/06/13 07:23:26,0,1
2021/06/13 07:23:27,1,0
2021/06/13 07:23:29,0,1
2021/06/13 07:23:33,0,1
2021/06/13 07:23:42,1,0
2021/06/13 07:23:45,1,0
2021/06/13 07:24:08,1,0
2021/06/13 07:24:14,0,1
2021/06/13 07:24:15,1,0
2021/06/13 07:24:20,1,0
2021/06/13 07:24:31,1,0
2021/06/13 07:24:43,0,1
2021/06/13 07:25:01,1,0
2021/06/13 07:25:02,0,1
2021/06/13 07:25:03,0,1
2021/06/13 07:25:05,1,0
2021/06/13 07:25:06,1,0
2021/06/13 07:25:07,1,0
2021/06/13 07:25:09,1,0
2021/06/13 07:25:17,1,0
2021/06/13 07:25:34,0,1
2021/06/13 07:25:37,0,1
2021/06/13 07:25:46,1,0
2021/06/13 07:25:52,1,0
2021/06/13 07:26:02,0,1
2021/06/13 07:26:02,1,0
2021/06/13 07:26:03,1,0
2021/06/13 07:26:05,0,1
2021/06/13 07:26:09,1,0
2021/06/13 07:26:15,0,1
2021/06/13 07:26:19,1,0
2021/06/13 07:26:23,0,1
2021/06/13 07:26:35,1,0
2021/06/13 07:26:41,0,1
2021/06/13 07:26:48,1,0
2021/06/13 07:26:51,1,0
2021/06/13 07:26:53,1,0
2021/06/13 07:26:59,1,0
2021/06/13 07:27:01,0,1
2021/06/13 07:27:11,1,0
2021/06/13 07:27:13,0,1
2021/06/13 07:27:17,1,0
2021/06/13 07:27:18,1,0
2021/06/13 07:27:20,1,0
2021/06/13 07:27:22,1,0
2021/06/13 07:27:23,1,0
2021/06/13 07:27:26,1,0
2021/06/13 07:27:35,0,1
2021/06/13 07:27:36,1,0
2021/06/13 07:27:37,1,0
2021/06/13 07:27:43,0,1
2021/06/13 07:27:43,0,1
2021/06/13 07:27:46,1,0
2021/06/13 07:27:53,1,0
2021/06/13 07:27:54,1,0
2021/06/13 07:28:16,1,0
2021/06/13 07:28:44,1,0
2021/06/13 07:28:45,1,0
2021/06/13 07:28:48,0,1
2021/06/13 07:28:50,1,0
2021/06/13 07:28:59,0,1
2021/06/13 07:29:01,0,1
2021/06/13 07:29:12,0,1
2021/06/13 07:29:29,1,0
2021/06/13 07:29:36,1,0
2021/06/13 07:29:50,1,0
2021/06/13 07:29:56,0,1
2021/06/13 07:30:00,1,0
2021/06/13 07:30:10,1,0
2021/06/13 07:30:17,1,0
2021/06/13 07:30:30,0,1
2021/06/13 07:30:35,1,0
2021/06/13 07:30:41,1,0
2021/06/13 07:30:48,1,0
2021/06/13 07:30:50,1,0
2021/06/13 07:30:52,1,0
2021/06/13 07:30:54,1,0
2021/06/13 07:31:00,1,0
2021/06/13 07:31:06,0,1
2021/06/13 07:31:10,0,1
2021/06/13 07:31:15,0,1
2021/06/13 07:31:20,0,1
2021/06/13 07:31:21,1,0
2021/06/13 07:31:24,0,1
2021/06/13 07:31:29,0,1
2021/06/13 07:31:30,0,1
2021/06/13 07:31:31,1,0
2021/06/13 07:31:38,0,1
2021/06/13 07:31:47,1,0
2021/06/13 07:31:50,1,0
2021/06/13 07:31:57,1,0
2021/06/13 07:32:02,1,0
2021/06/13 07:32:06,1,0
2021/06/13 07:32:06,1,0
2021/06/13 07:32:08,0,1
2021/06/13 07:32:10,0,1
2021/06/13 07:32:12,0,1
2021/06/13 07:32:15,0,1
2021/06/13 07:32:23,1,0
2021/06/13 07:32:25,0,1
2021/06/13 07:32:31,1,0
2021/06/13 07:32:36,1,0
2021/06/13 07:32:43,1,0
2021/06/13 07:32:52,0,1
2021/06/13 07:32:56,1,0
2021/06/13 07:32:59,1,0
2021/06/13 07:33:12,0,1
2021/06/13 07:33:14,1,0
2021/06/13 07:33:19,1,0
2021/06/13 07:33:20,1,0
2021/06/13 07:33:25,0,1
2021/06/13 07:33:35,1,0
2021/06/13 07:33:42,1,0
2021/06/13 07:33:43,1,0
2021/06/13 07:33:45,1,0
2021/06/13 07:33:48,1,0
2021/06/13 07:33:49,0,1
2021/06/13 07:33:51,0,1
2021/06/13 07:33:56,1,0
2021/06/13 07:34:16,0,1
2021/06/13 07:34:17,1,0
2021/06/13 07:34:27,0,1
2021/06/13 07:34:33,1,0
2021/06/13 07:34:38,0,1
2021/06/13 07:34:42,1,0
2021/06/13 07:34:52,1,0
2021/06/13 07:35:01,0,1
2021/06/13 07:35:02,0,1
2021/06/13 07:35:06,0,1
2021/06/13 07:35:17,0,1
2021/06/13 07:35:17,0,1
2021/06/13 07:35:19,1,0
2021/06/13 07:35:35,1,0
2021/06/13 07:35:41,0,1
2021/06/13 07:35:47,1,0
2021/06/13 07:35:49,1,0
2021/06/13 07:35:59,0,1
2021/06/13 07:36:00,0,1
2021/06/13 07:36:01,1,0
2021/06/13 07:36:11,1,0
2021/06/13 07:36:13,0,1
2021/06/13 07:36:28,0,1
2021/06/13 07:36:33,1,0
2021/06/13 07:36:37,1,0
2021/06/13 07:36:38,1,0
2021/06/13 07:36:41,1,0
2021/06/13 07:36:48,1,0
2021/06/13 07:37:01,0,1
2021/06/13 07:37:09,0,1
2021/06/13 07:37:09,0,1
2021/06/13 07:37:15,0,1
2021/06/13 07:37:18,1,0
2021/06/13 07:37:25,1,0
2021/06/13 07:37:40,0,1
2021/06/13 07:37:45,0,1
2021/06/13 07:37:51,0,1
2021/06/13 07:37:53,1,0
2021/06/13 07:38:03,1,0
2021/06/13 07:38:03,1,0
2021/06/13 07:38:06,0,1
2021/06/13 07:38:07,1,0
2021/06/13 07:38:08,1,0
2021/06/13 07:38:14,1,0
2021/06/13 07:38:22,1,0
2021/06/13 07:38:29,1,0
2021/06/13 07:38:37,1,0
2021/06/13 07:38:48,0,1
2021/06/13 07:38:56,1,0
2021/06/13 07:39:03,1,0
2021/06/13 07:39:11,1,0
2021/06/13 07:39:19,1,0
2021/06/13 07:39:26,1,0
2021/06/13 07:39:47,1,0
2021/06/13 07:40:11,0,1
2021/06/13 07:40:14,0,1
2021/06/13 07:40:17,1,0
2021/06/13 07:40:30,0,1
2021/06/13 07:40:41,1,0
2021/06/13 07:40:41,0,1
2021/06/13 07:40:42,0,1
2021/06/13 07:40:49,1,0
2021/06/13 07:40:53,1,0
2021/06/13 07:40:57,0,1
2021/06/13 07:40:58,0,1
2021/06/13 07:40:59,1,0
2021/06/13 07:41:00,0,1
2021/06/13 07:41:05,1,0
2021/06/13 07:41:08,0,1
2021/06/13 07:41:13,1,0
2021/06/13 07:41:15,1,0
2021/06/13 07:41:16,0,1
2021/06/13 07:41:19,0,1
2021/06/13 07:41:31,0,1
2021/06/13 07:41:41,1,0
2021/06/13 07:41:55,1,0
2021/06/13 07:41:56,1,0
2021/06/13 07:42:00,0,1
2021/06/13 07:42:03,0,1
2021/06/13 07:42:09,1,0
2021/06/13 07:42:17,1,0
2021/06/13 07:42:24,0,1
2021/06/13 07:42:32,1,0
2021/06/13 07:42:34,1,0
2021/06/13 07:42:40,1,0
2021/06/13 07:42:41,1,0
2021/06/13 07:42:48,0,1
2021/06/13 07:42:48,1,0
2021/06/13 07:42:55,0,1
2021/06/13 07:43:20,1,0
2021/06/13 07:43:30,0,1
2021/06/13 07:43:38,1,0
2021/06/13 07:43:45,1,0
2021/06/13 07:44:08,0,1
2021/06/13 07:44:09,0,1
2021/06/13 07:44:14,0,1
2021/06/13 07:44:28,1,0
2021/06/13 07:44:39,1,0
2021/06/13 07:44:42,0,1
2021/06/13 07:44:59,0,1
2021/06/13 07:45:06,0,1
2021/06/13 07:45:06,1,0
2021/06/13 07:45:11,1,0
2021/06/13 07:45:16,1,0
2021/06/13 07:45:19,1,0
2021/06/13 07:45:20,1,0
2021/06/13 07:45:31,1,0
2021/06/13 07:45:49,0,1
2021/06/13 07:45:51,1,0
2021/06/13 07:45:52,0,1
2021/06/13 07:45:57,0,1
2021/06/13 07:45:59,0,1
2021/06/13 07:46:12,0,1
2021/06/13 07:46:31,1,0
2021/06/13 07:46:33,0,1
2021/06/13 07:46:38,0,1
2021/06/13 07:46:52,0,1
2021/06/13 07:46:58,0,1
2021/06/13 07:46:59,0,1
2021/06/13 07:47:00,0,1
2021/06/13 07:47:01,0,1
2021/06/13 07:47:04,1,0
2021/06/13 07:47:21,1,0
2021/06/13 07:47:23,0,1
2021/06/13 07:47:24,1,0
2021/06/13 07:47:31,1,0
2021/06/13 07:47:32,1,0
2021/06/13 07:47:41,1,0
2021/06/13 07:47:41,1,0
2021/06/13 07:47:47,1,0
2021/06/13 07:47:49,0,1
2021/06/13 07:47:54,1,0
2021/06/13 07:47:56,1,0
2021/06/13 07:47:58,0,1
2021/06/13 07:48:01,1,0
2021/06/13 07:48:06,0,1
2021/06/13 07:48:11,1,0
2021/06/13 07:48:14,1,0
2021/06/13 07:48:19,0,1
2021/06/13 07:48:21,1,0
2021/06/13 07:48:23,1,0
2021/06/13 07:48:34,0,1
2021/06/13 07:48:39,1,0
2021/06/13 07:48:39,1,0
2021/06/13 07:48:41,0,1
2021/06/13 07:48:42,1,0
2021/06/13 07:48:54,1,0
2021/06/13 07:48:55,0,1
2021/06/13 07:49:07,0,1
2021/06/13 07:49:08,0,1
2021/06/13 07:49:13,1,0
2021/06/13 07:49:16,0,1
2021/06/13 07:49:17,1,0
2021/06/13 07:49:30,0,1
2021/06/13 07:49:31,1,0
2021/06/13 07:49:34,0,1
2021/06/13 07:49:44,0,1
2021/06/13 07:49:54,1,0
2021/06/13 07:50:07,0,1
2021/06/13 07:50:07,1,0
2021/06/13 07:50:09,0,1
2021/06/13 07:50:12,0,1
2021/06/13 07:50:18,0,1
2021/06/13 07:50:20,0,1
2021/06/13 07:50:22,0,1
2021/06/13 07:50:42,1,0
2021/06/13 07:50:53,1,0
2021/06/13 07:50:54,0,1
2021/06/13 07:50:55,0,1
2021/06/13 07:51:06,1,0
2021/06/13 07:51:08,0,1
2021/06/13 07:51:17,0,1
2021/06/13 07:51:23,1,0
2021/06/13 07:51:30,1,0
2021/06/13 07:51:35,0,1
2021/06/13 07:51:37,1,0
2021/06/13 07:51:50,1,0
2021/06/13 07:52:02,1,0
2021/06/13 07:52:07,1,0
2021/06/13 07:52:08,0,1
2021/06/13 07:52:09,0,1
2021/06/13 07:52:12,1,0
2021/06/13 07:52:18,1,0
2021/06/13 07:52:20,1,0
2021/06/13 07:52:34,1,0
2021/06/13 07:52:37,0,1
2021/06/13 07:52:46,1,0
2021/06/13 07:52:49,0,1
2021/06/13 07:53:02,0,1
2021/06/13 07:53:10,0,1
2021/06/13 07:53:11,1,0
2021/06/13 07:53:23,1,0
2021/06/13 07:53:29,0,1
2021/06/13 07:53:35,0,1
2021/06/13 07:53:41,1,0
2021/06/13 07:53:46,1,0
2021/06/13 07:53:53,0,1
2021/06/13 07:54:00,1,0
2021/06/13 07:54:02,1,0
2021/06/13 07:54:07,0,1
2021/06/13 07:54:12,0,1
2021/06/13 07:54:22,1,0
2021/06/13 07:54:26,1,0
2021/06/13 07:54:29,1,0
2021/06/13 07:54:37,0,1
2021/06/13 07:54:38,0,1
2021/06/13 07:54:49,1,0
2021/06/13 07:54:56,0,1
2021/06/13 07:54:59,1,0
2021/06/13 07:55:03,0,1
2021/06/13 07:55:12,0,1
2021/06/13 07:55:20,0,1
2021/06/13 07:55:29,1,0
2021/06/13 07:55:34,0,1
2021/06/13 07:55:39,1,0
2021/06/13 07:55:41,0,1
2021/06/13 07:55:49,1,0
2021/06/13 07:55:53,1,0
2021/06/13 07:56:08,0,1
2021/06/13 07:56:21,1,0
2021/06/13 07:56:23,1,0
2021/06/13 07:56:24,1,0
2021/06/13 07:56:42,0,1
2021/06/13 07:57:00,1,0
2021/06/13 07:57:00,0,1
2021/06/13 07:57:21,1,0
2021/06/13 07:57:31,1,0
2021/06/13 07:57:35,1,0
2021/06/13 07:57:38,0,1
2021/06/13 07:57:41,1,0
2021/06/13 07:57:50,0,1
2021/06/13 07:57:56,0,1
2021/06/13 07:58:03,0,1
2021/06/13 07:58:08,0,1
2021/06/13 07:58:16,1,0
2021/06/13 07:58:22,1,0
2021/06/13 07:58:25,0,1
2021/06/13 07:58:30,1,0
2021/06/13 07:58:37,1,0
2021/06/13 07:58:46,1,0
2021/06/13 07:58:48,1,0
2021/06/13 07:58:50,1,0
2021/06/13 07:58:50,0,1
2021/06/13 07:58:53,1,0
2021/06/13 07:58:55,1,0
2021/06/13 07:59:01,1,0
2021/06/13 07:59:03,0,1
2021/06/13 07:59:06,0,1
2021/06/13 07:59:08,0,1
2021/06/13 07:59:18,0,1
2021/06/13 07:59:26,0,1
2021/06/13 07:59:32,0,1
2021/06/13 07:59:33,1,0
2021/06/13 07:59:40,1,0
2021/06/13 07:59:43,1,0
2021/06/13 07:59:45,0,1
2021/06/13 07:59:45,1,0
2021/06/13 07:59:51,1,0
2021/06/13 07:59:53,1,0
2021/06/13 08:00:03,1,0
2021/06/13 08:00:05,1,0
2021/06/13 08:00:13,0,1
2021/06/13 08:00:15,1,0
2021/06/13 08:00:15,0,1
2021/06/13 08:00:19,1,0
2021/06/13 08:00:24,1,0
2021/06/13 08:00:25,1,0
2021/06/13 08:00:33,1,0
2021/06/13 08:00:41,0,1
2021/06/13 08:00:44,1,0
2021/06/13 08:00:49,0,1
2021/06/13 08:00:50,0,1
2021/06/13 08:00:51,0,1
2021/06/13 08:00:52,0,1
2021/06/13 08:00:53,1,0
2021/06/13 08:00:58,0,1
2021/06/13 08:00:58,0,1
2021/06/13 08:01:00,1,0
2021/06/13 08:01:01,1,0
2021/06/13 08:01:07,1,0
2021/06/13 08:01:11,0,1
2021/06/13 08:01:21,1,0
2021/06/13 08:01:23,1,0
2021/06/13 08:01:30,0,1
2021/06/13 08:01:35,0,1
2021/06/13 08:01:38,1,0
2021/06/13 08:01:48,0,1
2021/06/13 08:01:49,1,0
2021/06/13 08:01:59,1,0
2021/06/13 08:02:00,0,1
2021/06/13 08:02:08,0,1
2021/06/13 08:02:09,1,0
2021/06/13 08:02:11,0,1
2021/06/13 08:02:14,0,1
2021/06/13 08:02:18,0,1
2021/06/13 08:02:20,0,1
2021/06/13 08:02:21,1,0
2021/06/13 08:02:23,0,1
2021/06/13 08:02:41,0,1
2021/06/13 08:02:45,0,1
2021/06/13 08:02:50,0,1
2021/06/13 08:02:54,0,1
2021/06/13 08:02:54,0,1
2021/06/13 08:02:58,1,0
2021/06/13 08:03:01,0,1
2021/06/13 08:03:06,0,1
2021/06/13 08:03:08,1,0
2021/06/13 08:03:19,0,1
2021/06/13 08:03:26,1,0
2021/06/13 08:03:31,1,0
2021/06/13 08:03:35,0,1
2021/06/13 08:03:35,0,1
2021/06/13 08:03:39,1,0
2021/06/13 08:04:00,0,1
2021/06/13 08:04:02,0,1
2021/06/13 08:04:05,0,1
2021/06/13 08:04:08,0,1
2021/06/13 08:04:09,1,0
2021/06/13 08:04:17,0,1
2021/06/13 08:04:20,1,0
2021/06/13 08:04:20,0,1
2021/06/13 08:04:20,0,1
2021/06/13 08:04:26,0,1
2021/06/13 08:04:28,1,0
2021/06/13 08:04:30,1,0
2021/06/13 08:04:44,0,1
2021/06/13 08:04:47,0,1
2021/06/13 08:04:56,0,1
2021/06/13 08:05:34,1,0
2021/06/13 08:05:43,0,1
2021/06/13 08:05:58,0,1
2021/06/13 08:05:59,0,1
2021/06/13 08:06:13,1,0
2021/06/13 08:06:27,1,0
2021/06/13 08:06:43,0,1
2021/06/13 08:06:49,0,1
2021/06/13 08:06:52,0,1
2021/06/13 08:07:03,0,1
2021/06/13 08:07:06,0,1
2021/06/13 08:07:25,0,1
2021/06/13 08:07:46,1,0
2021/06/13 08:07:47,0,1
2021/06/13 08:08:01,1,0
2021/06/13 08:08:02,0,1
2021/06/13 08:08:12,0,1
2021/06/13 08:08:13,1,0
2021/06/13 08:08:31,1,0
2021/06/13 08:08:42,0,1
2021/06/13 08:09:00,0,1
2021/06/13 08:09:02,0,1
2021/06/13 08:09:08,1,0
2021/06/13 08:09:10,1,0
2021/06/13 08:09:29,0,1
2021/06/13 08:09:35,1,0
2021/06/13 08:09:36,1,0
2021/06/13 08:09:38,0,1
2021/06/13 08:09:41,0,1
2021/06/13 08:09:47,0,1
2021/06/13 08:09:48,0,1
2021/06/13 08:09:56,0,1
2021/06/13 08:10:00,1,0
2021/06/13 08:10:05,0,1
2021/06/13 08:10:06,1,0
2021/06/13 08:10:08,0,1
2021/06/13 08:10:08,0,1
2021/06/13 08:10:08,0,1
2021/06/13 08:10:14,0,1
2021/06/13 08:10:16,0,1
2021/06/13 08:10:23,0,1
2021/06/13 08:10:26,0,1
2021/06/13 08:10:29,0,1
2021/06/13 08:10:30,1,0
2021/06/13 08:10:36,0,1
2021/06/13 08:10:49,0,1
2021/06/13 08:10:49,1,0
2021/06/13 08:11:01,0,1
2021/06/13 08:11:07,0,1
2021/06/13 08:11:12,0,1
2021/06/13 08:11:16,0,1
2021/06/13 08:11:16,0,1
2021/06/13 08:11:22,1,0
2021/06/13 08:11:25,1,0
2021/06/13 08:11:28,0,1
2021/06/13 08:11:32,0,1
2021/06/13 08:11:42,0,1
2021/06/13 08:11:44,1,0
2021/06/13 08:11:47,0,1
2021/06/13 08:11:49,1,0
2021/06/13 08:11:52,0,1
2021/06/13 08:11:58,1,0
2021/06/13 08:12:06,0,1
2021/06/13 08:12:17,0,1
2021/06/13 08:12:17,0,1
2021/06/13 08:12:24,0,1
2021/06/13 08:12:25,0,1
2021/06/13 08:12:29,1,0
2021/06/13 08:12:30,1,0
2021/06/13 08:12:31,0,1
2021/06/13 08:12:52,0,1
2021/06/13 08:13:01,1,0
2021/06/13 08:13:06,1,0
2021/06/13 08:13:10,0,1
2021/06/13 08:13:22,1,0
2021/06/13 08:13:22,1,0
2021/06/13 08:13:36,0,1
2021/06/13 08:13:38,1,0
2021/06/13 08:14:00,0,1
2021/06/13 08:14:04,0,1
2021/06/13 08:14:07,0,1
2021/06/13 08:14:24,0,1
2021/06/13 08:14:33,1,0
2021/06/13 08:14:44,0,1
2021/06/13 08:14:48,0,1
2021/06/13 08:15:00,1,0
2021/06/13 08:15:04,0,1
2021/06/13 08:15:23,1,0
2021/06/13 08:15:24,0,1
2021/06/13 08:15:32,0,1
2021/06/13 08:15:50,1,0
2021/06/13 08:15:51,0,1
2021/06/13 08:15:57,0,1
2021/06/13 08:16:04,0,1
2021/06/13 08:16:14,1,0
2021/06/13 08:16:38,0,1
2021/06/13 08:16:41,1,0
2021/06/13 08:16:48,0,1
2021/06/13 08:16:52,1,0
2021/06/13 08:17:00,0,1
