Date,WinWL_80SD_12FOV,WinWL_40SD_6FOV
2021/06/09 08:42:09,1,0
2021/06/09 08:42:10,1,0
2021/06/09 08:42:11,0,1
2021/06/09 08:42:12,1,0
2021/06/09 08:42:13,0,1
2021/06/09 08:42:14,1,0
2021/06/09 08:42:14,1,0
2021/06/09 08:42:14,1,0
2021/06/09 08:42:18,1,0
2021/06/09 08:42:19,1,0
2021/06/09 08:42:21,0,1
2021/06/09 08:42:21,1,0
2021/06/09 08:42:21,1,0
2021/06/09 08:42:23,1,0
2021/06/09 08:42:33,1,0
2021/06/09 08:42:33,0,1
2021/06/09 08:42:40,0,1
2021/06/09 08:42:40,1,0
2021/06/09 08:42:40,0,1
2021/06/09 08:42:41,0,1
2021/06/09 08:42:41,1,0
2021/06/09 08:42:43,0,1
2021/06/09 08:42:43,0,1
2021/06/09 08:42:43,1,0
2021/06/09 08:42:50,0,1
2021/06/09 08:42:50,0,1
2021/06/09 08:42:50,0,1
2021/06/09 08:42:50,0,1
2021/06/09 08:42:51,0,1
2021/06/09 08:42:53,1,0
2021/06/09 08:42:55,0,1
2021/06/09 08:42:55,0,1
2021/06/09 08:42:57,0,1
2021/06/09 08:42:57,1,0
2021/06/09 08:42:58,1,0
2021/06/09 08:42:59,0,1
2021/06/09 08:43:01,0,1
2021/06/09 08:43:04,0,1
2021/06/09 08:43:04,1,0
2021/06/09 08:43:06,1,0
2021/06/09 08:43:06,1,0
2021/06/09 08:43:08,0,1
2021/06/09 08:43:08,1,0
2021/06/09 08:43:09,1,0
2021/06/09 08:43:14,0,1
2021/06/09 08:43:16,0,1
2021/06/09 08:43:16,1,0
2021/06/09 08:43:19,0,1
2021/06/09 08:43:19,1,0
2021/06/09 08:43:23,1,0
2021/06/09 08:43:24,1,0
2021/06/09 08:43:25,1,0
2021/06/09 08:43:25,1,0
2021/06/09 08:43:25,1,0
2021/06/09 08:43:26,1,0
2021/06/09 08:43:28,1,0
2021/06/09 08:43:29,1,0
2021/06/09 08:43:34,1,0
2021/06/09 08:43:34,0,1
2021/06/09 08:43:36,1,0
2021/06/09 08:43:36,1,0
2021/06/09 08:43:37,0,1
2021/06/09 08:43:37,0,1
2021/06/09 08:43:38,1,0
2021/06/09 08:43:42,1,0
2021/06/09 08:43:45,0,1
2021/06/09 08:43:47,0,1
2021/06/09 08:43:48,1,0
2021/06/09 08:43:50,0,1
2021/06/09 08:43:50,0,1
2021/06/09 08:43:50,1,0
2021/06/09 08:43:53,0,1
2021/06/09 08:43:54,0,1
2021/06/09 08:43:55,1,0
2021/06/09 08:43:55,0,1
2021/06/09 08:43:57,1,0
2021/06/09 08:43:57,0,1
2021/06/09 08:43:58,1,0
2021/06/09 08:43:59,1,0
2021/06/09 08:44:00,1,0
2021/06/09 08:44:02,1,0
2021/06/09 08:44:03,0,1
2021/06/09 08:44:03,1,0
2021/06/09 08:44:04,0,1
2021/06/09 08:44:04,0,1
2021/06/09 08:44:06,0,1
2021/06/09 08:44:11,1,0
2021/06/09 08:44:12,1,0
2021/06/09 08:44:12,1,0
2021/06/09 08:44:12,0,1
2021/06/09 08:44:13,1,0
2021/06/09 08:44:15,0,1
2021/06/09 08:44:15,1,0
2021/06/09 08:44:15,0,1
2021/06/09 08:44:17,1,0
2021/06/09 08:44:20,0,1
2021/06/09 08:44:20,1,0
2021/06/09 08:44:23,1,0
2021/06/09 08:44:24,1,0
2021/06/09 08:44:25,0,1
2021/06/09 08:44:25,1,0
2021/06/09 08:44:25,1,0
2021/06/09 08:44:26,1,0
2021/06/09 08:44:27,1,0
2021/06/09 08:44:28,1,0
2021/06/09 08:44:29,1,0
2021/06/09 08:44:29,1,0
2021/06/09 08:44:31,1,0
2021/06/09 08:44:32,0,1
2021/06/09 08:44:33,0,1
2021/06/09 08:44:33,1,0
2021/06/09 08:44:34,1,0
2021/06/09 08:44:35,1,0
2021/06/09 08:44:37,1,0
2021/06/09 08:44:37,0,1
2021/06/09 08:44:40,1,0
2021/06/09 08:44:40,1,0
2021/06/09 08:44:41,1,0
2021/06/09 08:44:43,1,0
2021/06/09 08:44:43,1,0
2021/06/09 08:44:43,0,1
2021/06/09 08:44:44,0,1
2021/06/09 08:44:45,1,0
2021/06/09 08:44:46,0,1
2021/06/09 08:44:49,0,1
2021/06/09 08:44:52,1,0
2021/06/09 08:44:53,1,0
2021/06/09 08:44:53,1,0
2021/06/09 08:44:53,1,0
2021/06/09 08:44:54,1,0
2021/06/09 08:44:55,1,0
2021/06/09 08:44:55,1,0
2021/06/09 08:44:57,1,0
2021/06/09 08:44:57,1,0
2021/06/09 08:45:00,1,0
2021/06/09 08:45:01,0,1
2021/06/09 08:45:04,0,1
2021/06/09 08:45:05,0,1
2021/06/09 08:45:06,1,0
2021/06/09 08:45:06,0,1
2021/06/09 08:45:08,0,1
2021/06/09 08:45:08,0,1
2021/06/09 08:45:10,0,1
2021/06/09 08:45:11,1,0
2021/06/09 08:45:14,1,0
2021/06/09 08:45:16,1,0
2021/06/09 08:45:16,1,0
2021/06/09 08:45:16,1,0
2021/06/09 08:45:17,0,1
2021/06/09 08:45:17,1,0
2021/06/09 08:45:19,1,0
2021/06/09 08:45:20,1,0
2021/06/09 08:45:22,1,0
2021/06/09 08:45:23,0,1
2021/06/09 08:45:24,0,1
2021/06/09 08:45:24,1,0
2021/06/09 08:45:27,1,0
2021/06/09 08:45:28,0,1
2021/06/09 08:45:28,0,1
2021/06/09 08:45:29,1,0
2021/06/09 08:45:33,1,0
2021/06/09 08:45:35,0,1
2021/06/09 08:45:35,0,1
2021/06/09 08:45:35,0,1
2021/06/09 08:45:39,0,1
2021/06/09 08:45:40,1,0
2021/06/09 08:45:41,0,1
2021/06/09 08:45:41,1,0
2021/06/09 08:45:42,0,1
2021/06/09 08:45:44,0,1
2021/06/09 08:45:47,1,0
2021/06/09 08:45:48,0,1
2021/06/09 08:45:50,1,0
2021/06/09 08:45:51,1,0
2021/06/09 08:45:53,1,0
2021/06/09 08:45:57,0,1
2021/06/09 08:46:01,1,0
2021/06/09 08:46:01,0,1
2021/06/09 08:46:01,1,0
2021/06/09 08:46:03,1,0
2021/06/09 08:46:04,1,0
2021/06/09 08:46:04,0,1
2021/06/09 08:46:06,1,0
2021/06/09 08:46:09,1,0
2021/06/09 08:46:10,0,1
2021/06/09 08:46:10,1,0
2021/06/09 08:46:11,1,0
2021/06/09 08:46:13,1,0
2021/06/09 08:46:15,0,1
2021/06/09 08:46:16,1,0
2021/06/09 08:46:16,621,379
