Date,V1,V2,S1,S2,S3,S4,S5
2021/05/27 11:14:29,-1.256801,-10.08307,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:29,-1.353037,-30,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:29,11.38405,-21.11149,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:29,0.6758573,-23.94551,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:30,15.59599,-28.86292,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:30,13.53381,-19.31071,1.1,1.1,0.8,0.8,0.8
2021/05/27 11:14:30,30,-30,1.1,1.1,0.05138735,0.8,0.8
2021/05/27 11:14:30,30,-18.95674,1.1,1.1,0.08127415,0.09840521,0.8
2021/05/27 11:14:30,0.6758666,3.782449,1.1,1.1,0.08278871,0.08067914,0.08952576
2021/05/27 11:14:30,-15.97468,30,1.1,1.1,0.8,0.05154001,0.0432178
2021/05/27 11:14:30,-23.32018,30,1.1,1.1,0.8,0.8,0.05010242
2021/05/27 11:14:30,-30,15.29573,1.1,1.1,0.8,0.8,0.04971617
2021/05/27 11:14:30,5.431669,30,1.1,1.1,0.8,0.08902039,0.06320176
2021/05/27 11:14:31,3.499929,30,1.1,1.1,0.8,0.06869484,0.08543869
2021/05/27 11:14:31,-26.48556,30,1.1,1.1,0.8,0.07673434,0.09395286
2021/05/27 11:14:31,27.96484,-18.80902,1.1,1.1,0.05164126,0.05518756,0.8
2021/05/27 11:14:31,30,-23.98898,1.1,1.1,0.05094006,0.04719659,0.8
2021/05/27 11:14:31,30,-20.73099,1.1,1.1,0.0475638,0.03973244,0.8
2021/05/27 11:14:31,30,-18.58355,1.1,1.1,0.04741345,0.03959112,0.8
2021/05/27 11:14:31,30,-30,1.1,1.1,0.04697306,0.04009078,0.8
2021/05/27 11:14:31,30,-26.81408,1.1,1.1,0.04722868,0.04063612,0.8
2021/05/27 11:14:32,30,-12.27907,1.1,1.1,0.0481507,0.03956882,0.8
2021/05/27 11:14:32,30,-13.17529,1.1,1.1,0.04935921,0.0413991,0.8
2021/05/27 11:14:32,23.49566,0.5575764,1.1,1.1,0.04732515,0.04118305,0.04650431
2021/05/27 11:14:32,15.53539,16.28617,1.1,1.1,0.04516908,0.04004781,0.04636468
2021/05/27 11:14:32,15.62408,19.9939,1.1,1.1,0.04609703,0.04092241,0.04720031
2021/05/27 11:14:32,-14.00915,30,1.1,1.1,0.8,0.0410655,0.04518126
2021/05/27 11:14:32,-28.80626,30,1.1,1.1,0.8,0.03787779,0.04500831
2021/05/27 11:14:32,-26.35962,30,1.1,1.1,0.8,0.03828327,0.04362109
2021/05/27 11:14:33,30,11.17436,1.1,1.1,0.04427254,0.03952672,0.04607096
2021/05/27 11:14:33,16.51225,6.647367,1.1,1.1,0.04153281,0.03712626,0.04418488
2021/05/27 11:14:33,18.43065,12.91755,1.1,1.1,0.04036628,0.03762163,0.0464764
2021/05/27 11:14:33,30,16.44751,1.1,1.1,0.04469248,0.04041855,0.04773747
2021/05/27 11:14:33,30,2.123832,1.1,1.1,0.04715702,0.04176662,0.04762366
2021/05/27 11:14:33,8.699075,13.22012,1.1,1.1,0.04175545,0.03914877,0.04793052
2021/05/27 11:14:33,11.20459,24.20558,1.1,1.1,0.03652004,0.03093277,0.03715928
2021/05/27 11:14:33,22.75784,1.792811,1.1,1.1,0.03806868,0.03625549,0.04623525
2021/05/27 11:14:34,30,-5.067923,1.1,1.1,0.04280818,0.03852091,0.0457046
2021/05/27 11:14:34,9.62302,0.9439802,1.1,1.1,0.02526818,0.01300535,0.01432302
2021/05/27 11:14:34,9.806613,30,1.1,1.1,0.02411014,0.01263189,0.01464823
2021/05/27 11:14:34,30,17.2196,1.1,1.1,0.01729791,0.006803711,0.01061104
2021/05/27 11:14:34,-30,30,1.1,1.1,0.8,0.02015322,0.02330459
2021/05/27 11:14:34,-23.27753,30,1.1,1.1,0.8,0.01047931,0.0194412
2021/05/27 11:14:34,-9.453774,30,1.1,1.1,0.8,0.0377827,0.05877309
