Date,WinWL_80SD_12FOV,WinWL_40SD_6FOV
2021/06/10 10:15:22,0,1
2021/06/10 10:15:22,1,0
2021/06/10 10:15:22,1,0
2021/06/10 10:15:23,1,0
2021/06/10 10:15:24,0,1
2021/06/10 10:15:24,1,0
2021/06/10 10:15:24,1,0
2021/06/10 10:15:25,1,0
2021/06/10 10:15:25,0,1
2021/06/10 10:15:27,0,1
2021/06/10 10:15:29,1,0
2021/06/10 10:15:30,1,0
2021/06/10 10:15:30,0,1
2021/06/10 10:15:40,1,0
2021/06/10 10:15:40,1,0
2021/06/10 10:15:40,1,0
2021/06/10 10:15:40,0,1
2021/06/10 10:15:41,0,1
2021/06/10 10:15:41,1,0
2021/06/10 10:15:41,0,1
2021/06/10 10:15:42,1,0
2021/06/10 10:15:43,0,1
2021/06/10 10:15:44,0,1
2021/06/10 10:15:47,1,0
2021/06/10 10:15:47,0,1
2021/06/10 10:15:48,0,1
2021/06/10 10:16:00,1,0
2021/06/10 10:16:02,0,1
2021/06/10 10:16:04,1,0
2021/06/10 10:16:05,1,0
2021/06/10 10:16:08,1,0
2021/06/10 10:16:08,1,0
2021/06/10 10:16:08,0,1
2021/06/10 10:16:11,1,0
2021/06/10 10:16:11,1,0
2021/06/10 10:16:14,0,1
2021/06/10 10:16:14,1,0
2021/06/10 10:16:14,0,1
2021/06/10 10:16:16,1,0
2021/06/10 10:16:16,0,1
2021/06/10 10:16:18,1,0
2021/06/10 10:16:21,1,0
2021/06/10 10:16:22,0,1
2021/06/10 10:16:23,1,0
2021/06/10 10:16:26,1,0
2021/06/10 10:16:28,1,0
2021/06/10 10:16:28,0,1
2021/06/10 10:16:28,1,0
2021/06/10 10:16:29,0,1
2021/06/10 10:16:32,0,1
2021/06/10 10:16:33,1,0
2021/06/10 10:16:33,1,0
2021/06/10 10:16:33,1,0
2021/06/10 10:16:34,0,1
2021/06/10 10:16:39,1,0
2021/06/10 10:16:41,1,0
2021/06/10 10:16:44,0,1
2021/06/10 10:16:46,1,0
2021/06/10 10:16:48,1,0
2021/06/10 10:16:49,1,0
2021/06/10 10:16:49,0,1
2021/06/10 10:16:54,1,0
2021/06/10 10:16:55,0,1
2021/06/10 10:16:56,0,1
2021/06/10 10:16:59,1,0
2021/06/10 10:17:00,1,0
2021/06/10 10:17:01,1,0
2021/06/10 10:17:02,1,0
2021/06/10 10:17:03,0,1
2021/06/10 10:17:06,1,0
2021/06/10 10:17:10,0,1
2021/06/10 10:17:11,1,0
2021/06/10 10:17:11,1,0
2021/06/10 10:17:12,0,1
2021/06/10 10:17:13,0,1
2021/06/10 10:17:16,1,0
2021/06/10 10:17:16,1,0
2021/06/10 10:17:19,1,0
2021/06/10 10:17:21,0,1
2021/06/10 10:17:21,0,1
2021/06/10 10:17:29,1,0
2021/06/10 10:17:30,1,0
2021/06/10 10:17:31,1,0
2021/06/10 10:17:31,0,1
2021/06/10 10:17:33,0,1
2021/06/10 10:17:33,0,1
2021/06/10 10:17:34,1,0
2021/06/10 10:17:37,1,0
2021/06/10 10:17:40,1,0
2021/06/10 10:17:43,1,0
2021/06/10 10:17:43,1,0
2021/06/10 10:17:44,1,0
2021/06/10 10:17:45,1,0
2021/06/10 10:17:48,1,0
2021/06/10 10:17:51,0,1
2021/06/10 10:17:53,0,1
2021/06/10 10:17:55,1,0
2021/06/10 10:17:56,0,1
2021/06/10 10:17:59,0,1
2021/06/10 10:18:01,0,1
2021/06/10 10:18:05,0,1
2021/06/10 10:18:05,1,0
2021/06/10 10:18:06,1,0
2021/06/10 10:18:06,0,1
2021/06/10 10:18:08,1,0
2021/06/10 10:18:12,1,0
2021/06/10 10:18:14,1,0
2021/06/10 10:18:15,0,1
2021/06/10 10:18:18,1,0
2021/06/10 10:18:18,0,1
2021/06/10 10:18:20,1,0
2021/06/10 10:18:21,0,1
2021/06/10 10:18:22,1,0
2021/06/10 10:18:23,1,0
2021/06/10 10:18:26,1,0
2021/06/10 10:18:26,0,1
2021/06/10 10:18:31,1,0
2021/06/10 10:18:31,0,1
2021/06/10 10:18:32,1,0
2021/06/10 10:18:34,1,0
2021/06/10 10:18:38,0,1
2021/06/10 10:18:39,1,0
2021/06/10 10:18:45,0,1
2021/06/10 10:18:48,1,0
2021/06/10 10:18:49,0,1
2021/06/10 10:18:49,1,0
2021/06/10 10:18:50,1,0
2021/06/10 10:18:50,0,1
2021/06/10 10:18:51,0,1
2021/06/10 10:18:56,0,1
2021/06/10 10:18:57,1,0
2021/06/10 10:18:57,0,1
2021/06/10 10:19:00,0,1
2021/06/10 10:19:01,1,0
2021/06/10 10:19:09,0,1
2021/06/10 10:19:10,1,0
2021/06/10 10:19:11,0,1
2021/06/10 10:19:12,0,1
2021/06/10 10:19:12,1,0
2021/06/10 10:19:19,0,1
2021/06/10 10:19:24,1,0
2021/06/10 10:19:29,1,0
2021/06/10 10:19:33,0,1
2021/06/10 10:19:34,1,0
2021/06/10 10:19:40,0,1
2021/06/10 10:19:45,1,0
2021/06/10 10:19:45,1,0
2021/06/10 10:19:46,0,1
2021/06/10 10:19:49,1,0
2021/06/10 10:19:53,1,0
2021/06/10 10:19:54,0,1
2021/06/10 10:19:54,0,1
2021/06/10 10:19:56,1,0
2021/06/10 10:19:57,1,0
2021/06/10 10:19:58,0,1
2021/06/10 10:19:59,0,1
2021/06/10 10:20:00,0,1
2021/06/10 10:20:00,0,1
2021/06/10 10:20:02,1,0
2021/06/10 10:20:03,1,0
2021/06/10 10:20:07,0,1
2021/06/10 10:20:08,1,0
2021/06/10 10:20:09,0,1
2021/06/10 10:20:14,0,1
2021/06/10 10:20:18,1,0
2021/06/10 10:20:19,1,0
2021/06/10 10:20:20,1,0
2021/06/10 10:20:21,1,0
2021/06/10 10:20:22,1,0
2021/06/10 10:20:24,0,1
2021/06/10 10:20:24,1,0
2021/06/10 10:20:24,1,0
2021/06/10 10:20:26,1,0
2021/06/10 10:20:29,0,1
2021/06/10 10:20:30,1,0
2021/06/10 10:20:34,1,0
2021/06/10 10:20:38,1,0
2021/06/10 10:20:39,0,1
2021/06/10 10:20:44,1,0
2021/06/10 10:20:45,1,0
2021/06/10 10:20:45,1,0
2021/06/10 10:20:47,0,1
2021/06/10 10:20:48,1,0
2021/06/10 10:20:49,0,1
2021/06/10 10:20:51,1,0
2021/06/10 10:20:52,0,1
2021/06/10 10:20:54,1,0
2021/06/10 10:20:54,0,1
2021/06/10 10:20:56,1,0
2021/06/10 10:20:56,1,0
2021/06/10 10:20:58,1,0
2021/06/10 10:20:59,0,1
2021/06/10 10:20:59,1,0
2021/06/10 10:21:00,1,0
2021/06/10 10:21:01,0,1
2021/06/10 10:21:03,0,1
2021/06/10 10:21:05,0,1
2021/06/10 10:21:05,0,1
2021/06/10 10:21:07,1,0
2021/06/10 10:21:12,1,0
2021/06/10 10:21:15,1,0
2021/06/10 10:21:15,0,1
2021/06/10 10:21:16,0,1
2021/06/10 10:21:17,1,0
2021/06/10 10:21:19,1,0
2021/06/10 10:21:20,0,1
2021/06/10 10:21:22,0,1
2021/06/10 10:21:23,1,0
2021/06/10 10:21:23,1,0
2021/06/10 10:21:26,0,1
2021/06/10 10:21:27,0,1
2021/06/10 10:21:29,1,0
2021/06/10 10:21:31,0,1
2021/06/10 10:21:32,1,0
2021/06/10 10:21:33,0,1
2021/06/10 10:21:33,0,1
2021/06/10 10:21:37,1,0
2021/06/10 10:21:37,0,1
2021/06/10 10:21:42,0,1
2021/06/10 10:21:42,1,0
2021/06/10 10:21:43,1,0
2021/06/10 10:21:43,1,0
2021/06/10 10:21:43,1,0
2021/06/10 10:21:43,0,1
2021/06/10 10:21:54,1,0
2021/06/10 10:21:56,0,1
2021/06/10 10:21:57,0,1
2021/06/10 10:21:59,1,0
2021/06/10 10:22:00,1,0
2021/06/10 10:22:01,0,1
2021/06/10 10:22:01,0,1
2021/06/10 10:22:02,1,0
2021/06/10 10:22:09,1,0
2021/06/10 10:22:10,0,1
2021/06/10 10:22:11,0,1
2021/06/10 10:22:12,1,0
2021/06/10 10:22:12,1,0
2021/06/10 10:22:14,1,0
2021/06/10 10:22:16,0,1
2021/06/10 10:22:16,1,0
2021/06/10 10:22:17,0,1
2021/06/10 10:22:19,1,0
2021/06/10 10:22:21,0,1
2021/06/10 10:22:22,1,0
2021/06/10 10:22:23,1,0
2021/06/10 10:22:25,0,1
2021/06/10 10:22:26,0,1
2021/06/10 10:22:26,0,1
2021/06/10 10:22:27,0,1
2021/06/10 10:22:27,1,0
2021/06/10 10:22:27,1,0
2021/06/10 10:22:28,0,1
2021/06/10 10:22:29,0,1
2021/06/10 10:22:29,0,1
2021/06/10 10:22:30,0,1
2021/06/10 10:22:31,0,1
2021/06/10 10:22:31,0,1
2021/06/10 10:22:31,0,1
2021/06/10 10:22:32,0,1
2021/06/10 10:22:33,0,1
2021/06/10 10:22:35,0,1
2021/06/10 10:22:37,1,0
2021/06/10 10:22:37,0,1
2021/06/10 10:22:38,1,0
2021/06/10 10:22:39,1,0
2021/06/10 10:22:41,0,1
2021/06/10 10:22:42,1,0
2021/06/10 10:22:42,1,0
2021/06/10 10:22:43,0,1
2021/06/10 10:22:45,0,1
2021/06/10 10:22:45,0,1
2021/06/10 10:22:52,0,1
2021/06/10 10:22:52,0,1
2021/06/10 10:22:53,0,1
2021/06/10 10:22:53,1,0
2021/06/10 10:23:02,0,1
2021/06/10 10:23:07,1,0
2021/06/10 10:23:08,1,0
2021/06/10 10:23:09,0,1
2021/06/10 10:23:09,0,1
2021/06/10 10:23:09,1,0
2021/06/10 10:23:10,0,1
2021/06/10 10:23:14,0,1
2021/06/10 10:23:16,1,0
2021/06/10 10:23:16,1,0
2021/06/10 10:23:16,1,0
2021/06/10 10:23:17,0,1
2021/06/10 10:23:18,1,0
2021/06/10 10:23:19,0,1
2021/06/10 10:23:20,1,0
2021/06/10 10:23:24,1,0
2021/06/10 10:23:24,1,0
2021/06/10 10:23:24,0,1
2021/06/10 10:23:26,0,1
2021/06/10 10:23:29,0,1
2021/06/10 10:23:30,1,0
2021/06/10 10:23:33,0,1
2021/06/10 10:23:33,1,0
2021/06/10 10:23:36,1,0
2021/06/10 10:23:37,0,1
2021/06/10 10:23:41,1,0
2021/06/10 10:23:43,0,1
2021/06/10 10:23:43,1,0
2021/06/10 10:23:45,1,0
2021/06/10 10:23:48,1,0
2021/06/10 10:23:52,0,1
2021/06/10 10:23:53,0,1
2021/06/10 10:23:57,1,0
2021/06/10 10:23:58,0,1
2021/06/10 10:23:58,1,0
2021/06/10 10:24:04,0,1
2021/06/10 10:24:08,0,1
2021/06/10 10:24:09,1,0
2021/06/10 10:24:09,1,0
2021/06/10 10:24:09,1,0
2021/06/10 10:24:12,1,0
2021/06/10 10:24:14,1,0
2021/06/10 10:24:15,1,0
2021/06/10 10:24:15,1,0
2021/06/10 10:24:15,1,0
2021/06/10 10:24:17,1,0
2021/06/10 10:24:17,1,0
2021/06/10 10:24:17,0,1
2021/06/10 10:24:20,1,0
2021/06/10 10:24:23,0,1
2021/06/10 10:24:26,1,0
2021/06/10 10:24:27,1,0
2021/06/10 10:24:28,1,0
2021/06/10 10:24:32,1,0
2021/06/10 10:24:35,0,1
2021/06/10 10:24:36,0,1
2021/06/10 10:24:38,0,1
2021/06/10 10:24:40,1,0
2021/06/10 10:24:42,0,1
2021/06/10 10:24:47,1,0
2021/06/10 10:24:47,1,0
2021/06/10 10:24:47,1,0
2021/06/10 10:24:48,1,0
2021/06/10 10:24:54,0,1
2021/06/10 10:24:56,1,0
2021/06/10 10:25:00,1,0
2021/06/10 10:25:04,1,0
2021/06/10 10:25:04,1,0
2021/06/10 10:25:05,1,0
2021/06/10 10:25:06,0,1
2021/06/10 10:25:07,1,0
2021/06/10 10:25:10,0,1
2021/06/10 10:25:10,1,0
2021/06/10 10:25:11,1,0
2021/06/10 10:25:12,1,0
2021/06/10 10:25:12,1,0
2021/06/10 10:25:23,1,0
2021/06/10 10:25:26,1,0
2021/06/10 10:25:26,1,0
2021/06/10 10:25:28,0,1
2021/06/10 10:25:28,1,0
2021/06/10 10:25:29,1,0
2021/06/10 10:25:30,1,0
2021/06/10 10:25:31,0,1
2021/06/10 10:25:31,1,0
2021/06/10 10:25:36,1,0
2021/06/10 10:25:36,0,1
2021/06/10 10:25:37,0,1
2021/06/10 10:25:38,0,1
2021/06/10 10:25:40,0,1
2021/06/10 10:25:45,1,0
2021/06/10 10:25:46,1,0
2021/06/10 10:25:48,0,1
2021/06/10 10:25:50,1,0
2021/06/10 10:25:51,1,0
2021/06/10 10:25:55,1,0
2021/06/10 10:26:01,0,1
2021/06/10 10:26:01,1,0
2021/06/10 10:26:02,0,1
2021/06/10 10:26:02,0,1
2021/06/10 10:26:02,0,1
2021/06/10 10:26:06,0,1
2021/06/10 10:26:08,1,0
2021/06/10 10:26:09,1,0
2021/06/10 10:26:09,0,1
2021/06/10 10:26:10,0,1
2021/06/10 10:26:10,1,0
2021/06/10 10:26:15,0,1
2021/06/10 10:26:18,1,0
2021/06/10 10:26:18,0,1
2021/06/10 10:26:23,1,0
2021/06/10 10:26:23,0,1
2021/06/10 10:26:24,1,0
2021/06/10 10:26:29,0,1
2021/06/10 10:26:31,0,1
2021/06/10 10:26:32,0,1
2021/06/10 10:26:36,0,1
2021/06/10 10:26:36,1,0
2021/06/10 10:26:43,1,0
2021/06/10 10:26:44,1,0
2021/06/10 10:26:49,0,1
2021/06/10 10:26:53,1,0
2021/06/10 10:26:57,1,0
2021/06/10 10:26:58,1,0
2021/06/10 10:26:58,1,0
2021/06/10 10:27:00,1,0
2021/06/10 10:27:00,0,1
2021/06/10 10:27:01,0,1
2021/06/10 10:27:01,1,0
2021/06/10 10:27:04,1,0
2021/06/10 10:27:05,1,0
2021/06/10 10:27:05,0,1
2021/06/10 10:27:07,0,1
2021/06/10 10:27:08,0,1
2021/06/10 10:27:11,0,1
2021/06/10 10:27:14,1,0
2021/06/10 10:27:18,1,0
2021/06/10 10:27:21,1,0
2021/06/10 10:27:24,1,0
2021/06/10 10:27:25,1,0
2021/06/10 10:27:25,1,0
2021/06/10 10:27:27,0,1
2021/06/10 10:27:32,1,0
2021/06/10 10:27:32,0,1
2021/06/10 10:27:38,0,1
2021/06/10 10:27:38,1,0
2021/06/10 10:27:39,1,0
2021/06/10 10:27:44,1,0
2021/06/10 10:27:49,1,0
2021/06/10 10:27:51,1,0
2021/06/10 10:27:51,0,1
2021/06/10 10:27:53,0,1
2021/06/10 10:27:54,1,0
2021/06/10 10:27:57,1,0
2021/06/10 10:28:00,1,0
2021/06/10 10:28:01,1,0
2021/06/10 10:28:03,1,0
2021/06/10 10:28:04,0,1
2021/06/10 10:28:07,1,0
2021/06/10 10:28:07,0,1
2021/06/10 10:28:09,0,1
2021/06/10 10:28:09,1,0
2021/06/10 10:28:10,0,1
2021/06/10 10:28:12,0,1
2021/06/10 10:28:14,1,0
2021/06/10 10:28:17,1,0
2021/06/10 10:28:18,1,0
2021/06/10 10:28:20,1,0
2021/06/10 10:28:26,1,0
2021/06/10 10:28:28,0,1
2021/06/10 10:28:28,0,1
2021/06/10 10:28:30,0,1
2021/06/10 10:28:34,0,1
2021/06/10 10:28:42,0,1
2021/06/10 10:28:45,1,0
2021/06/10 10:28:48,1,0
2021/06/10 10:28:55,1,0
2021/06/10 10:29:01,1,0
2021/06/10 10:29:06,0,1
2021/06/10 10:29:07,0,1
2021/06/10 10:29:08,1,0
2021/06/10 10:29:08,0,1
2021/06/10 10:29:10,1,0
2021/06/10 10:29:11,1,0
2021/06/10 10:29:11,1,0
2021/06/10 10:29:12,1,0
2021/06/10 10:29:13,0,1
2021/06/10 10:29:13,0,1
2021/06/10 10:29:13,1,0
2021/06/10 10:29:14,0,1
2021/06/10 10:29:15,1,0
2021/06/10 10:29:15,0,1
2021/06/10 10:29:19,1,0
2021/06/10 10:29:19,1,0
2021/06/10 10:29:21,1,0
2021/06/10 10:29:22,0,1
2021/06/10 10:29:22,1,0
2021/06/10 10:29:23,1,0
2021/06/10 10:29:26,0,1
2021/06/10 10:29:29,0,1
2021/06/10 10:29:33,1,0
2021/06/10 10:29:33,1,0
2021/06/10 10:29:37,1,0
2021/06/10 10:29:39,1,0
2021/06/10 10:29:42,0,1
2021/06/10 10:29:44,1,0
2021/06/10 10:29:44,1,0
2021/06/10 10:29:45,1,0
2021/06/10 10:29:45,1,0
2021/06/10 10:29:46,0,1
2021/06/10 10:29:47,1,0
2021/06/10 10:29:49,1,0
2021/06/10 10:29:49,1,0
2021/06/10 10:29:49,0,1
2021/06/10 10:29:54,1,0
2021/06/10 10:29:55,1,0
2021/06/10 10:29:55,1,0
2021/06/10 10:30:00,0,1
2021/06/10 10:30:00,1,0
2021/06/10 10:30:03,1,0
2021/06/10 10:30:03,1,0
2021/06/10 10:30:07,1,0
2021/06/10 10:30:08,1,0
2021/06/10 10:30:08,1,0
2021/06/10 10:30:13,1,0
2021/06/10 10:30:15,1,0
2021/06/10 10:30:16,1,0
2021/06/10 10:30:16,1,0
2021/06/10 10:30:18,0,1
2021/06/10 10:30:18,1,0
2021/06/10 10:30:19,1,0
2021/06/10 10:30:20,0,1
2021/06/10 10:30:20,1,0
2021/06/10 10:30:21,1,0
2021/06/10 10:30:23,1,0
2021/06/10 10:30:24,0,1
2021/06/10 10:30:24,1,0
2021/06/10 10:30:25,0,1
2021/06/10 10:30:25,1,0
2021/06/10 10:30:26,1,0
2021/06/10 10:30:28,0,1
2021/06/10 10:30:30,1,0
2021/06/10 10:30:32,1,0
2021/06/10 10:30:32,0,1
2021/06/10 10:30:36,1,0
2021/06/10 10:30:37,1,0
2021/06/10 10:30:37,1,0
2021/06/10 10:30:38,0,1
2021/06/10 10:30:42,1,0
2021/06/10 10:30:45,1,0
2021/06/10 10:30:46,1,0
2021/06/10 10:30:46,0,1
2021/06/10 10:30:46,1,0
2021/06/10 10:30:48,1,0
2021/06/10 10:30:48,1,0
2021/06/10 10:30:51,0,1
2021/06/10 10:30:55,1,0
2021/06/10 10:30:56,0,1
2021/06/10 10:30:58,1,0
2021/06/10 10:30:59,1,0
2021/06/10 10:31:00,0,1
2021/06/10 10:31:01,1,0
2021/06/10 10:31:04,1,0
2021/06/10 10:31:04,1,0
2021/06/10 10:31:06,1,0
2021/06/10 10:31:07,1,0
2021/06/10 10:31:07,0,1
2021/06/10 10:31:09,1,0
2021/06/10 10:31:13,1,0
2021/06/10 10:31:20,1,0
2021/06/10 10:31:23,1,0
2021/06/10 10:31:23,1,0
2021/06/10 10:31:25,1,0
2021/06/10 10:31:29,0,1
2021/06/10 10:31:34,0,1
2021/06/10 10:31:35,1,0
2021/06/10 10:31:36,1,0
2021/06/10 10:31:40,0,1
2021/06/10 10:31:46,1,0
2021/06/10 10:31:48,0,1
2021/06/10 10:31:48,1,0
2021/06/10 10:31:49,0,1
2021/06/10 10:31:49,1,0
2021/06/10 10:31:50,1,0
2021/06/10 10:31:51,0,1
2021/06/10 10:31:52,1,0
2021/06/10 10:31:52,0,1
2021/06/10 10:31:58,1,0
2021/06/10 10:32:01,1,0
2021/06/10 10:32:03,1,0
2021/06/10 10:32:05,1,0
2021/06/10 10:32:05,1,0
2021/06/10 10:32:06,0,1
2021/06/10 10:32:06,0,1
2021/06/10 10:32:07,1,0
2021/06/10 10:32:08,1,0
2021/06/10 10:32:11,0,1
2021/06/10 10:32:11,0,1
2021/06/10 10:32:12,1,0
2021/06/10 10:32:14,1,0
2021/06/10 10:32:14,1,0
2021/06/10 10:32:16,1,0
2021/06/10 10:32:17,0,1
2021/06/10 10:32:23,1,0
2021/06/10 10:32:23,0,1
2021/06/10 10:32:23,1,0
2021/06/10 10:32:24,1,0
2021/06/10 10:32:24,1,0
2021/06/10 10:32:27,1,0
2021/06/10 10:32:28,1,0
2021/06/10 10:32:28,1,0
2021/06/10 10:32:30,1,0
2021/06/10 10:32:30,1,0
2021/06/10 10:32:31,1,0
2021/06/10 10:32:36,1,0
2021/06/10 10:32:37,1,0
2021/06/10 10:32:38,1,0
2021/06/10 10:32:38,0,1
2021/06/10 10:32:39,1,0
2021/06/10 10:32:39,1,0
2021/06/10 10:32:41,1,0
2021/06/10 10:32:42,1,0
2021/06/10 10:32:43,1,0
2021/06/10 10:32:45,1,0
2021/06/10 10:32:46,1,0
2021/06/10 10:32:47,1,0
2021/06/10 10:32:50,1,0
2021/06/10 10:32:50,1,0
2021/06/10 10:32:53,1,0
2021/06/10 10:32:54,1,0
2021/06/10 10:32:56,0,1
2021/06/10 10:32:56,1,0
2021/06/10 10:32:57,0,1
2021/06/10 10:32:58,1,0
2021/06/10 10:32:59,1,0
2021/06/10 10:33:00,0,1
2021/06/10 10:33:00,1,0
2021/06/10 10:33:00,0,1
2021/06/10 10:33:06,1,0
2021/06/10 10:33:06,1,0
2021/06/10 10:33:07,1,0
2021/06/10 10:33:11,1,0
2021/06/10 10:33:12,1,0
2021/06/10 10:33:12,1,0
2021/06/10 10:33:14,1,0
2021/06/10 10:33:14,1,0
2021/06/10 10:33:16,1,0
2021/06/10 10:33:18,1,0
2021/06/10 10:33:18,0,1
2021/06/10 10:33:19,1,0
2021/06/10 10:33:20,1,0
2021/06/10 10:33:20,0,1
2021/06/10 10:33:21,1,0
2021/06/10 10:33:21,1,0
2021/06/10 10:33:25,0,1
2021/06/10 10:33:31,0,1
2021/06/10 10:33:32,1,0
2021/06/10 10:33:35,0,1
2021/06/10 10:33:36,1,0
2021/06/10 10:33:37,0,1
2021/06/10 10:33:38,1,0
2021/06/10 10:33:40,1,0
2021/06/10 10:33:41,1,0
2021/06/10 10:33:41,0,1
2021/06/10 10:33:41,1,0
2021/06/10 10:33:41,0,1
2021/06/10 10:33:41,1,0
2021/06/10 10:33:43,0,1
2021/06/10 10:33:44,0,1
2021/06/10 10:33:44,1,0
2021/06/10 10:33:47,1,0
2021/06/10 10:33:50,1,0
2021/06/10 10:33:57,1,0
2021/06/10 10:34:01,1,0
2021/06/10 10:34:03,1,0
2021/06/10 10:34:03,0,1
2021/06/10 10:34:08,1,0
2021/06/10 10:34:18,1,0
2021/06/10 10:34:19,1,0
2021/06/10 10:34:26,1,0
2021/06/10 10:34:26,0,1
2021/06/10 10:34:29,1,0
2021/06/10 10:34:34,1,0
2021/06/10 10:34:35,0,1
2021/06/10 10:34:36,0,1
2021/06/10 10:34:36,1,0
2021/06/10 10:34:38,1,0
2021/06/10 10:34:45,1,0
2021/06/10 10:34:47,1,0
2021/06/10 10:34:48,0,1
2021/06/10 10:34:49,0,1
2021/06/10 10:34:53,1,0
2021/06/10 10:34:55,0,1
2021/06/10 10:34:56,1,0
2021/06/10 10:34:56,1,0
2021/06/10 10:34:56,0,1
2021/06/10 10:35:00,1,0
2021/06/10 10:35:01,1,0
2021/06/10 10:35:02,1,0
2021/06/10 10:35:04,1,0
2021/06/10 10:35:04,0,1
2021/06/10 10:35:12,1,0
2021/06/10 10:35:12,0,1
2021/06/10 10:35:16,1,0
2021/06/10 10:35:20,1,0
2021/06/10 10:35:23,1,0
2021/06/10 10:35:30,1,0
2021/06/10 10:35:32,1,0
2021/06/10 10:35:35,0,1
2021/06/10 10:35:36,1,0
2021/06/10 10:35:36,1,0
2021/06/10 10:35:37,1,0
2021/06/10 10:35:41,1,0
2021/06/10 10:35:49,0,1
2021/06/10 10:35:50,0,1
2021/06/10 10:35:52,1,0
2021/06/10 10:35:54,1,0
2021/06/10 10:35:55,0,1
2021/06/10 10:35:55,0,1
2021/06/10 10:35:55,0,1
2021/06/10 10:35:55,1,0
2021/06/10 10:36:02,1,0
2021/06/10 10:36:04,0,1
2021/06/10 10:36:08,1,0
2021/06/10 10:36:09,1,0
2021/06/10 10:36:09,0,1
2021/06/10 10:36:11,0,1
2021/06/10 10:36:14,1,0
2021/06/10 10:36:16,1,0
2021/06/10 10:36:17,1,0
2021/06/10 10:36:24,1,0
2021/06/10 10:36:25,0,1
2021/06/10 10:36:26,0,1
2021/06/10 10:36:28,1,0
2021/06/10 10:36:33,1,0
2021/06/10 10:36:35,1,0
2021/06/10 10:36:35,0,1
2021/06/10 10:36:35,0,1
2021/06/10 10:36:41,1,0
2021/06/10 10:36:42,1,0
2021/06/10 10:36:42,0,1
2021/06/10 10:36:43,0,1
2021/06/10 10:36:45,1,0
2021/06/10 10:36:47,0,1
2021/06/10 10:36:49,1,0
2021/06/10 10:36:51,0,1
2021/06/10 10:36:51,1,0
2021/06/10 10:36:52,1,0
2021/06/10 10:36:54,1,0
2021/06/10 10:36:56,1,0
2021/06/10 10:36:59,1,0
2021/06/10 10:37:00,0,1
2021/06/10 10:37:02,0,1
2021/06/10 10:37:04,1,0
2021/06/10 10:37:05,0,1
2021/06/10 10:37:06,1,0
2021/06/10 10:37:06,0,1
2021/06/10 10:37:06,1,0
2021/06/10 10:37:10,1,0
2021/06/10 10:37:12,0,1
2021/06/10 10:37:15,0,1
2021/06/10 10:37:15,0,1
